회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),[제조]이자보상배율(이자비용)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[제조]자본(*)(IFRS),[제조]매출액(수익)(*)(IFRS연결),[제조]매출원가(*)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]매출액(수익)(*)(IFRS),[제조]매출원가(*)(IFRS),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS),[제조]      이자비용(*)(IFRS연결),[제조]      이자비용(*)(IFRS)
파나케이아(주),058530,2012/12,0.93,-971283,17368675,0.99,-919241,17114928,21581673,14866872,5281642,21506783,14837071,5142401,0,0
파나케이아(주),058530,2013/12,1.81,1118402,19330990,1.86,1287655,18984060,24822195,16277139,6596757,22799224,14512384,6315520,0,0
파나케이아(주),058530,2014/12,0.28,2354040,20786073,0.3,2343969,20422801,22539775,15484768,6760893,19276228,12682864,6283055,0,0
파나케이아(주),058530,2015/12,0.6,-4968459,28915893,0.63,-5452317,28905665,23408912,15065626,7887316,20266832,12470291,7325427,0,0
파나케이아(주),058530,2016/12,3.38,-12256649,51072555,0.12,-7446965,46285897,59798412,41657456,14216447,29605264,18712466,10783825,0,0
파나케이아(주),058530,2017/12,-3.92,-19169303,47108071,-3.74,-15773580,49950123,96694384,83867947,26736601,41311639,33680130,16779841,3550084,2447845
파나케이아(주),058530,2018/12,-2.2,-837352,54113474,-0.83,5683449,52534833,70689133,58981663,26032225,53718179,40572930,17178448,6521671,4836037
파나케이아(주),058530,2019/12,0.36,5421402,55848972,0.12,3850470,53812923,41111222,23476670,14232812,28091389,23032564,4233261,9531414,7134877
파나케이아(주),058530,2020/12,-0.02,5767715,58846341,-0.79,2150705,57571360,20059239,6638663,13501901,9201381,6475251,5171786,5344254,3100426
파나케이아(주),058530,2021/12,0.53,829964,66733388,-1.88,-2655162,63547229,26178494,9789664,14883984,14346169,9647890,5977751,2829951,679989
파나케이아(주),058530,2022/12,-85.36,-1387011,66004177,82.49,-1517070,64102320,14330407,10218124,4290187,13561934,10032439,3357564,669752,2084
패션플랫폼(주),256090,2013/12,,,,,,,,,,,,,,
패션플랫폼(주),256090,2014/12,,,,,,,,,,,,,,
패션플랫폼(주),256090,2015/12,,,,,,,,,,,,,,
패션플랫폼(주),225590,2015/12,,,,,,,,,,,,,,
패션플랫폼(주),225590,2016/12,,,,,,,,,,,,,,
패션플랫폼(주),256090,2016/12,,,,72.3,2333748,13730777,,,,55442955,22075096,26724127,,91896
패션플랫폼(주),225590,2017/12,,,,,,,,,,,,,,
패션플랫폼(주),225590,2018/12,,,,54.95,5455159,31640012,,,,74307199,33513731,35788587,,91077
패션플랫폼(주),225590,2019/12,,,,44.39,7431950,40656436,,,,79379158,34358462,37561675,,168023
패션플랫폼(주),225590,2020/12,,,,8.92,-3937728,41740887,,,,58092504,23127056,33215341,,196095
패션플랫폼(주),225590,2021/12,33.58,8170480,57984668,9.97,6310584,46146119,86375354,31848817,48557524,68371803,23997732,39987891,177730,439831
패션플랫폼(주),225590,2022/12,22.68,7027833,67634357,12.48,6083396,54558752,109942797,36295466,61672584,82883253,26122063,46327003,527907,835843
팸텍(주),271830,2015/12,,,,,,,,,,,,,,
팸텍(주),271830,2016/12,,,,,,,,,,,,,,
팸텍(주),271830,2017/12,,,,,,,,,,,,,,
팸텍(주),271830,2018/12,,,,,,,,,,,,,,
팸텍(주),271830,2019/12,,,,,,,,,,,,,,
팸텍(주),271830,2020/12,,,,,,,,,,,,,,
팸텍(주),271830,2021/12,,,,13.07,2571720,15844481,,,,56419913,35874153,9606902,,836927
팸텍(주),271830,2022/12,34.39,27613591,44856304,34.98,27513762,44975282,101855488,64813562,12486565,101855187,64765827,12382512,714065,706344
펌텍코리아(주),251970,2010/12,,,,,,,,,,,,,,
펌텍코리아(주),251970,2011/12,,,,,,,,,,,,,,
펌텍코리아(주),251970,2012/12,,,,,,,,,,,,,,
펌텍코리아(주),251970,2013/12,,,,,,,,,,,,,,
펌텍코리아(주),251970,2014/12,,,,,,,,,,,,,,
펌텍코리아(주),251970,2015/12,,,,,,,,,,,,,,
펌텍코리아(주),251970,2016/12,,,,,,,,,,,,,,
펌텍코리아(주),251970,2017/12,38.94,21059832,61754673,38.94,21048584,61931936,133563767,102615653,11757279,133096291,102322347,11629015,0,0
펌텍코리아(주),251970,2018/12,48.64,18299977,82089572,49.75,19362128,81737761,151070087,116154097,10379585,151233122,116914141,10092712,504418,486933
펌텍코리아(주),251970,2019/12,30.87,25102040,186178795,71.01,21956312,157065562,175371909,137507678,11003853,161858814,126584159,9798373,870177,358746
펌텍코리아(주),251970,2020/12,59.11,974618,223435365,67.33,-4155856,169937599,196796773,154865966,14536575,143748052,114083449,10045016,463433,291379
펌텍코리아(주),251970,2021/12,49.21,24057383,239360996,129.18,19634855,182531041,222029184,172799776,23128882,159474433,125955485,11710894,530441,168825
펌텍코리아(주),251970,2022/12,39.44,29420911,257757735,124.54,22650413,198816097,236643004,187801518,22361052,173637037,134623347,12849974,671342,210080
평안물산(주),037240,2010/12,,,,-18.57,-4771548,16658948,,,,3204638,6414356,2276344,,56997
풍국주정공업(주),023900,2010/12,38.58,16499517,83741073,121.15,12748845,74700598,79206221,58355122,9245387,45284601,33774539,3508615,334426,66477
풍국주정공업(주),023900,2011/12,37.38,6931718,89816676,117.92,1746844,78667223,80509553,60377413,10512499,46044525,36205841,3106388,413429,57483
풍국주정공업(주),023900,2012/12,21.82,9833209,93761717,1048.23,5538827,80119388,91829495,73681868,11014705,47984672,40756157,3411136,326874,3642
풍국주정공업(주),023900,2013/12,30.85,14781934,101139906,999999999,9204779,84603589,100286996,77703306,12220406,48762191,38264594,3622620,335960,0
풍국주정공업(주),023900,2014/12,45.18,12340348,105738052,999999999,6082190,87223993,107827610,85587919,13650664,51105140,41151544,4085771,190126,0
풍국주정공업(주),023900,2015/12,53.75,17705982,111904578,999999999,13132210,92895520,101463025,76674730,14447154,52272095,39420368,4047089,192396,0
풍국주정공업(주),023900,2016/12,28.24,12797272,118001107,999999999,10341435,98008396,96762579,70684017,14564439,50710006,36285312,3977939,407684,0
풍국주정공업(주),023900,2017/12,22.11,13974020,130631991,999999999,7845719,109293253,107554087,82117536,14120129,50195733,36168413,4108764,511712,0
풍국주정공업(주),023900,2018/12,25.42,12376276,140912072,999999999,3214061,116800021,120452943,93138250,13882600,49394447,35936766,3681980,528488,0
풍국주정공업(주),023900,2019/12,21.48,17347177,147482681,1652.27,8517488,119911962,121430700,95929765,14974539,48096508,38181453,3909483,490097,3635
풍국주정공업(주),023900,2020/12,29.41,18766406,155554828,3427.82,10063811,125633662,117989839,91847267,14980109,52324004,40731512,3545471,379562,2348
풍국주정공업(주),023900,2021/12,26.07,11297219,161270978,2577.47,3730999,125471381,127698089,104276177,16180373,46482826,40373916,4071781,277764,790
풍국주정공업(주),023900,2022/12,11.84,5264157,166230790,-381.97,-4817025,124323559,153988456,132138784,18083270,57743943,55586881,4078768,318024,5031
풍원정밀(주),371950,2013/12,,,,,,,,,,,,,,
풍원정밀(주),371950,2014/12,,,,,,,,,,,,,,
풍원정밀(주),371950,2015/12,,,,,,,,,,,,,,
풍원정밀(주),371950,2016/12,,,,,,,,,,,,,,
풍원정밀(주),371950,2017/12,,,,,,,,,,,,,,
풍원정밀(주),371950,2018/12,-0.39,-170574,11854729,-0.39,-170574,11854729,41933748,37002551,5101953,41933748,37002551,5101953,438255,438255
풍원정밀(주),371950,2019/12,0.69,2517191,10273459,0.62,2460105,10254286,38492767,33473515,4569006,37854671,33473515,3978864,648391,645218
풍원정밀(주),371950,2020/12,0.83,3498654,22767109,0.81,3610846,22714068,37117471,30999998,5514398,35711899,30999998,4126003,727847,725851
풍원정밀(주),371950,2021/12,3.26,5090525,28662354,3.27,4864059,28563627,41953096,34575978,4314636,39431184,32491303,3875116,938862,938120
풍원정밀(주),371950,2022/12,0.31,140640,79747932,0.32,-42744,79668793,44913983,39462395,4700243,42412887,37404556,4229278,2462251,2462252
프리시젼바이오(주),335810,2016/12,,-2095102,1871772,,-2346498,2732218,4912571,2150117,4579015,1693625,645205,2788539,19989,0
프리시젼바이오(주),335810,2017/12,999999999,-2783479,2546298,999999999,-2787704,3268221,4406400,2158329,4454251,839141,520604,2542988,0,0
프리시젼바이오(주),335810,2018/12,-155,-2847676,-1183485,999999999,-2927597,-379871,4588305,2616035,4802319,1211212,756190,3246784,18258,0
프리시젼바이오(주),335810,2019/12,-147.89,-2127768,11316819,-756.08,-2253734,11769539,6204764,3432403,5408856,2408858,1717421,3616727,17828,3869
프리시젼바이오(주),335810,2020/12,-72.9,-4840102,37220911,-534.63,-5045236,37404465,8684947,3918138,6485322,4918272,2300045,4481405,23573,3485
프리시젼바이오(주),335810,2021/12,-26.34,-4574643,38353132,-32.65,-5658101,37235466,15887168,11282389,8874246,10832200,9121917,6646943,162098,151204
프리시젼바이오(주),335810,2022/12,-5.51,-2576049,33375101,-5.22,-1537637,32564538,20458018,13703421,11254631,14914461,10622151,8187203,772825,746791
피씨엘(주),241820,2013/12,,,,,,,,,,,,,,
피씨엘(주),241820,2014/12,,,,-20.06,-135910,-1285861,,,,142635,54879,1209867,,55939
피씨엘(주),241820,2015/12,,,,-29.3,-1847090,4988681,,,,243022,140684,1464237,,46474
피씨엘(주),241820,2016/12,,,,-73.82,-2455158,7461437,,,,588754,260956,2710573,,32278
피씨엘(주),241820,2017/12,,,,-516.62,-3622437,15436576,,,,506145,321545,4271584,,7911
피씨엘(주),241820,2018/12,,,,999999999,-5857075,9742522,,,,128541,84321,6047370,,0
피씨엘(주),241820,2019/12,,,,-64.69,-5120499,5821879,,,,35811,24691,6423617,,99125
피씨엘(주),241820,2020/12,,,,66.35,-2286706,36749429,,,,53682670,18968862,9037895,,387000
피씨엘(주),241820,2021/12,-8.64,-16224740,16628662,-8.64,-16219860,14551042,46147522,57325116,14588782,46147522,57325116,14583902,2980631,2980631
피씨엘(주),241820,2022/12,-1.95,-995050,33643619,-1.94,-1079190,31555390,37217227,30415517,15047075,37217227,30415517,14998787,4220249,4220249
피아이첨단소재(주),178920,2010/12,,,,203.71,40439277,172744719,,,,111609237,60603754,10214606,,200236
피아이첨단소재(주),178920,2011/12,,,,411.65,28465201,193311476,,,,108234181,65381303,9503063,,1181503
피아이첨단소재(주),178920,2012/12,,,,18.49,26863805,208728437,,,,115993114,78038645,10629381,,1477728
피아이첨단소재(주),178920,2013/12,,,,25.37,45169367,212119637,,,,133705041,83415416,10830748,,1555642
피아이첨단소재(주),178920,2014/12,,,,28.31,24137459,193671371,,,,137068833,88278874,11370445,,1321730
피아이첨단소재(주),178920,2015/12,,,,69.36,22159452,210592255,,,,136308520,94385302,12981423,,417274
피아이첨단소재(주),178920,2016/12,,,,53.55,33861579,228551182,,,,153056952,106574627,14150358,,603762
피아이첨단소재(주),178920,2017/12,,,,48.74,69659715,248219728,,,,216379449,145611317,17767873,,1087422
피아이첨단소재(주),178920,2018/12,,,,64.95,17935306,258714318,,,,245472562,165322060,19617064,,931965
피아이첨단소재(주),178920,2019/12,,,,17.14,38066432,251285863,,,,223682314,166404372,23675511,,1960499
피아이첨단소재(주),178920,2020/12,,,,44.75,80937951,282886689,,,,261788779,177101311,24678034,,1341037
피앤씨테크(주),237750,2010/12,,,,,,,,,,,,,,
피앤씨테크(주),237750,2011/12,,,,,,,,,,,,,,
피앤씨테크(주),237750,2012/12,,,,,,,,,,,,,,
피앤씨테크(주),237750,2013/12,,,,,,,,,,,,,,
피앤씨테크(주),237750,2014/12,,,,64.57,3107713,15504689,,,,17987778,13861033,1991999,,33060
피앤씨테크(주),237750,2015/12,,,,428.01,4753909,20334392,,,,23949612,15722380,2662677,,13001
피앤씨테크(주),237750,2016/12,,,,437.36,3837051,51178395,,,,28072115,19429045,2956479,,13002
피앤씨테크(주),237750,2017/12,,,,295.32,4562940,55233522,,,,29829395,21968211,3071371,,16219
피앤씨테크(주),237750,2018/12,,,,60.71,-998957,57618216,,,,22774807,17264161,3689836,,29992
피앤씨테크(주),237750,2019/12,,,,79.05,4496293,59584601,,,,21401365,15510335,3616327,,28774
피앤씨테크(주),237750,2020/12,,,,58.97,3354577,62048399,,,,19641453,15451378,3098464,,18510
피앤씨테크(주),237750,2021/12,,,,90.27,3139527,65513075,,,,21708530,16958351,2779362,,21833
피앤씨테크(주),237750,2022/12,,,,39.51,2133991,68716890,,,,21997929,16475874,3136621,,60381
피에스케이(주),319660,2019/12,664.33,17676487,187250843,,16692587,179320689,154611977,85388685,52323338,137720048,78050249,51535391,25439,22522
피에스케이(주),319660,2020/12,116.33,22381744,217378904,92.75,22753604,208918677,265729684,147252859,86924026,248772024,140753248,82862722,271228,271228
피에스케이(주),319660,2021/12,1736.75,114603471,289070958,1674.23,109207476,276604126,445803726,244890417,106828369,422915548,235505615,99283537,54173,52637
피에스케이(주),319660,2022/12,493.94,46284494,353307518,482.99,35566099,333214166,460909201,247558040,121508162,429940100,237860126,113700786,185941,162279
피에스케이홀딩스(주),031980,2010/12,3166.55,1484027,127162361,3092.3,1154386,127271443,102005801,66120310,25928476,99762722,65326446,24713334,3155,3155
피에스케이홀딩스(주),031980,2011/12,1123.39,7787400,124749200,1077.41,7633532,125575194,91127167,67928709,19097611,87113882,64334117,18869381,3838,3825
피에스케이홀딩스(주),031980,2012/12,3467.98,15244735,134188223,1941.45,14852854,135117853,84368260,50136572,25572148,70475484,43957793,21669878,2497,2497
피에스케이홀딩스(주),031980,2013/12,170.22,19544524,152456406,110.19,12907997,145878791,129058637,74298153,33720919,101084383,62127519,25337159,123600,123600
피에스케이홀딩스(주),031980,2014/12,2839.42,14682550,169916235,215988.05,18251594,167329831,148566798,89257148,41804597,134430579,82779171,35020329,6165,77
피에스케이홀딩스(주),031980,2015/12,1879.74,17378390,182815025,999999999,15372904,177824448,138364038,80025713,41653745,113559991,68501332,32331284,8876,0
피에스케이홀딩스(주),031980,2016/12,999999999,37514616,198907427,999999999,36355902,195978566,163071754,91018166,46730873,140248959,80273900,37935789,0,0
피에스케이홀딩스(주),031980,2017/12,999999999,18013449,228315563,999999999,15123138,230184731,275390545,156290407,61421772,251543817,145840143,49865475,0,0
피에스케이홀딩스(주),031980,2018/12,999999999,41524556,271596797,999999999,36960411,271020354,328682010,184007330,77090203,303846799,173384482,68518560,0,0
피에스케이홀딩스(주),031980,2019/12,57.15,-3557830,88832339,447.65,-7378260,94209876,42078133,23323869,17291795,31627114,18652519,11037171,25588,4328
피에스케이홀딩스(주),031980,2020/12,-12.81,9833580,197505478,-11.62,7775004,175164227,39774310,18364207,23874198,33017249,18777313,16298900,192369,177218
피에스케이홀딩스(주),031980,2021/12,159.95,28477070,251539082,97.28,16488552,198309266,81623935,31911886,27085402,61021451,30737106,18127823,141459,124961
피에스케이홀딩스(주),031980,2022/12,128.22,19108648,282176616,122.41,16719522,203106380,72790993,30276143,25611947,61531731,30640901,18311883,131828,102762
피에스텍(주),002230,2010/12,7.3,3481722,61337788,16.45,3566237,57757642,28441320,26191857,2061976,28441320,26191857,1686993,166094,166094
피에스텍(주),002230,2011/12,5.54,2977096,67647498,7.5,3104924,60037446,39168582,33763530,2425118,39168582,33763530,2014291,495173,495173
피에스텍(주),002230,2012/12,-1.31,344994,75035797,-0.33,391970,59652732,25953033,23052342,3511310,25953033,23052342,3055773,465408,465408
피에스텍(주),002230,2013/12,1.12,10509132,101464955,2.21,10755817,100837397,39265957,35286780,3449676,39265957,35286780,2966625,471978,458151
피에스텍(주),002230,2014/12,26.39,-16392711,109669189,29.26,-16580577,108921812,42532118,33247287,4816699,42532118,33247287,4330369,169305,169305
피에스텍(주),002230,2015/12,316.7,9408667,127410393,340.02,9361122,126676522,56079485,41909490,5291112,56079485,41909490,4637212,28036,28036
피에스텍(주),002230,2016/12,44.29,-476614,130921772,49.67,-459530,130268555,50707843,40655728,5549674,50707843,40655728,5002477,101654,101655
피에스텍(주),002230,2017/12,57.26,5065310,144278630,61.44,5119642,141573020,70833779,56449268,6266898,70833779,56449268,5674118,141761,141761
피에스텍(주),002230,2018/12,-7.76,3176541,143249196,-5.13,3183002,142670817,61651717,50358681,12574058,61651717,50358681,12139127,165064,165065
피에스텍(주),002230,2019/12,-7.32,-571291,143189253,-6.64,-597248,142425098,50670723,44460279,7950254,50561176,44404060,7480756,237820,199404
피에스텍(주),002230,2020/12,-2,2966328,136148841,-2.34,4798221,137748800,53223265,47362188,6459406,52735410,47089331,6134194,298569,208826
피에스텍(주),002230,2021/12,4.51,5252373,141018891,7.92,4931113,139173002,57639776,48363476,7984831,56939460,48027373,7673697,286664,156425
피에스텍(주),002230,2022/12,-4.37,-9169291,132553044,-9.04,-10048159,133092340,70976493,61205201,11612021,70117914,60924087,11359410,421564,239497
피에이치에이(주),043370,2010/12,23.83,53365361,239326948,22.47,31636707,185232008,646332937,523729635,62053968,375919516,322686164,36066002,2540765,763856
피에이치에이(주),043370,2011/12,17.2,53002176,304350231,16.45,30947205,235080829,694260991,568142252,71204742,417636924,365054042,35941038,3191907,1011692
피에이치에이(주),043370,2012/12,13.06,42224807,338037606,8.11,24550315,258627874,882762961,748974860,78218161,480725449,427870284,43446729,4255663,1160063
피에이치에이(주),043370,2013/12,17.02,76288234,382268221,6.71,51388553,283370813,998578386,848723836,81199928,508043195,461931364,38126292,4034305,1189860
피에이치에이(주),043370,2014/12,11.46,39775723,417734728,-8.96,16921861,291728124,1056796279,916783789,89090851,534963360,501040017,47091787,4445269,1468951
피에이치에이(주),043370,2015/12,1.2,79237924,421177040,-40.36,45930782,274434035,1149093865,989917691,154269822,622841010,579086744,108259939,4089732,1598182
피에이치에이(주),043370,2016/12,18.07,81147698,483355838,2.85,11612234,318735017,1222491908,1052779308,100050437,667100217,606421135,56362756,3854337,1512762
피에이치에이(주),043370,2017/12,8.92,41213519,506548464,-14.88,23754832,338183293,1053836517,932499194,96128408,617166173,575423358,55823812,2824839,946047
피에이치에이(주),043370,2018/12,6.29,26799803,543091919,-1.34,20361114,372732255,1066543292,955583725,91627981,628611155,581593361,48814674,3073423,1342572
피에이치에이(주),043370,2019/12,5.29,43536729,576493741,4.79,13865684,392892332,1088426363,971680857,101165732,626711569,566701545,54133023,2947419,1226239
피에이치에이(주),043370,2020/12,5.53,63099763,585813945,0.84,33893990,408108165,949059782,851154811,83599050,560887688,513351233,46784355,2589289,893693
피에이치에이(주),043370,2021/12,3.26,49033567,645764121,-21.61,46387737,445540715,927613739,826936886,94092831,555424858,515341259,54024517,2022501,645116
피에이치에이(주),043370,2022/12,10.49,54424323,673099593,-25.43,14270687,477547984,1024435467,898701901,102861345,605887466,551990872,59786689,2180260,231656
피엔케이피부임상연구센타(주),347740,2018/12,,,,,4263143,15957401,,,,10017461,2616808,2831692,,42
피엔케이피부임상연구센타(주),347740,2019/12,,,,175.61,6494542,24497058,,,,12498504,3348560,3474063,,32321
피엔케이피부임상연구센타(주),347740,2020/12,,,,324.76,8666128,55626448,,,,14676377,4345726,3114069,,22221
피엔케이피부임상연구센타(주),347740,2021/12,,,,216.36,7696774,63066903,,,,17487133,6189297,4836819,,29862
피엔케이피부임상연구센타(주),347740,2022/12,,,,218.83,7507134,70807064,,,,17957199,6843873,5473167,,25774
하나마이크론(주),067310,2010/12,4.34,30797366,93988186,4.58,32005938,97778300,276111978,233039382,13539650,264889645,221313707,12570002,6805320,6805320
하나마이크론(주),067310,2011/12,1.87,36153742,149681627,2.13,38858192,154832999,294559784,265482046,15752083,293571475,265351492,12917713,7731884,7695439
하나마이크론(주),067310,2012/12,-1.05,7449440,138317456,-0.65,9604117,147246697,258806666,245377671,20767612,257358519,245029151,16791977,6973704,6854966
하나마이크론(주),067310,2013/12,-0.6,6683439,125602691,-1.01,5853881,134085519,278115010,256252486,27328393,236715724,226328979,17185735,9150522,6704309
하나마이크론(주),067310,2014/12,2.79,47813056,139745834,3.82,40999780,139957836,294532159,246960147,23758543,259743909,220048921,14060530,8542972,6716380
하나마이크론(주),067310,2015/12,2.12,24884149,147388705,1.64,15596387,146444388,286239109,244315897,25522720,230239944,204250325,15414826,7720549,6431921
하나마이크론(주),067310,2016/12,-2.57,32994361,140300926,-4.6,20480177,126309493,252294498,227422253,42830015,190480064,182682153,35543231,6999726,6030046
하나마이크론(주),067310,2017/12,4.89,38426937,173369686,2.32,24603965,124643934,365813664,312970574,11790982,259183617,240115359,1782488,8400992,7444305
하나마이크론(주),067310,2018/12,4.41,44901681,206250270,1.27,23413068,132054676,479948865,388997577,37529610,319166384,302616469,5719662,12121255,8549840
하나마이크론(주),067310,2019/12,3.01,71920943,236459621,0.37,32810078,159245451,498198003,409800271,43144817,298685547,277525850,17749616,15033159,9209599
하나마이크론(주),067310,2020/12,3.29,82784288,246739096,0.15,20730967,149594995,539460193,443726935,44721608,311271481,299368968,10451305,15513883,9747091
하나마이크론(주),067310,2021/12,5.95,149226059,431830954,3.17,63029609,315395265,669511962,513194369,51597248,368189486,324362930,14954553,17614673,9116565
하나마이크론(주),067310,2022/12,4.33,129955136,488215520,3.44,29096457,357857581,894395892,722154738,68692882,608136889,535577357,20389223,23911867,15179475
하나머티리얼즈(주),166090,2010/12,,,,,,,,,,,,,,
하나머티리얼즈(주),166090,2011/12,,,,2.14,3662309,10573221,,,,37198661,27912269,3538367,,2682156
하나머티리얼즈(주),166090,2012/12,,,,3.22,11859451,16362564,,,,40149400,27364519,4026568,,2723665
하나머티리얼즈(주),166090,2013/12,,,,2.73,2852797,18307955,,,,40435151,29388713,4857217,,2269933
하나머티리얼즈(주),166090,2014/12,,,,2.53,14332351,20126274,,,,31665644,23085585,4691009,,1537053
하나머티리얼즈(주),166090,2015/12,,,,8.68,11404121,31941527,,,,52713003,36567125,6231281,,1142581
하나머티리얼즈(주),166090,2016/12,,,,13.84,15290949,41724376,,,,61280726,43484901,6661425,,804636
하나머티리얼즈(주),166090,2017/12,,,,32.55,31049721,85549607,,,,102914201,69894588,9480943,,723177
하나머티리얼즈(주),166090,2018/12,,,,57.39,44291363,119653787,,,,175561922,109103160,16843372,,864549
하나머티리얼즈(주),166090,2019/12,,,,13.58,40329963,145433211,,,,154826023,97559628,16372074,,3102612
하나머티리얼즈(주),166090,2020/12,,,,16.6,70924590,188064236,,,,200685453,127497835,20088227,,3198037
하나머티리얼즈(주),166090,2021/12,,,,28.4,96579842,256975470,,,,271100565,162786891,26043379,,2896661
하나머티리얼즈(주),166090,2022/12,,,,25.66,82582765,297572259,,,,307324401,186355056,27230066,,3652797
하이록코리아(주),013030,2010/12,11.29,11272743,135653646,11.06,10874170,134748965,112836919,74559197,11051722,110818487,73927666,10221608,2420586,2420586
하이록코리아(주),013030,2011/12,28.84,3751768,159392010,27.61,2550897,156650798,146358961,101927011,13704963,142760601,101262179,12150449,1105811,1100739
하이록코리아(주),013030,2012/12,30.23,25528438,186911250,29.3,24448645,183321883,187888401,129182836,17012918,184830916,129270932,15153099,1379165,1379165
하이록코리아(주),013030,2013/12,36.66,53147940,216426246,36.33,51263414,212556148,187583211,124450723,20351634,183099501,124193348,16531136,1167092,1166342
하이록코리아(주),013030,2014/12,53.11,36820532,248876968,49.87,35834905,242209031,193030849,118835196,25202403,182801444,118213837,18669098,922420,920796
하이록코리아(주),013030,2015/12,132.17,43668549,285384578,131.64,43983078,278882785,209241088,133379083,22274155,201999326,132986261,15638674,405456,405456
하이록코리아(주),013030,2016/12,111.41,22938727,308852739,109.73,22319372,301478105,177120063,121490953,18362876,169615369,120402035,12574639,334487,333911
하이록코리아(주),013030,2017/12,69.63,41706049,334978965,104.09,39720795,320182435,182699987,124958319,22220194,178137893,126883256,15811480,510111,340496
하이록코리아(주),013030,2018/12,28.17,9546048,342644362,25.88,7717317,326548085,124267408,89276761,24142382,116850548,91007418,17522253,385079,321505
하이록코리아(주),013030,2019/12,248.38,23138698,349045500,999999999,20945581,332582434,142113513,105008591,22182597,133142496,105749275,14649482,60078,0
하이록코리아(주),013030,2020/12,133.75,23720508,333074114,999999999,20825220,325685828,138192215,99526636,22494127,130110589,102297121,15037591,120911,0
하이록코리아(주),013030,2021/12,6748.24,28327121,348098109,999999999,28073357,339700020,146738572,104784386,23038865,139484956,104440486,16141593,0,0
하이록코리아(주),013030,2022/12,3916.86,19711047,380125957,999999999,19477983,370428870,182851091,119235015,22919898,170100739,116614155,15368917,10390,0
하이즈항공(주),221840,2010/12,,,,,,,,,,,,,,
하이즈항공(주),221840,2011/12,,,,,,,,,,,,,,
하이즈항공(주),221840,2012/12,,,,,,,,,,,,,,
하이즈항공(주),221840,2013/12,,,,1.93,5371970,6252239,,,,29926168,25680625,1988461,,1166454
하이즈항공(주),221840,2014/12,,,,3.39,6254220,10063002,,,,31291333,23167026,3114179,,1477355
하이즈항공(주),221840,2015/12,,,,4.45,4945516,82409178,,,,30765905,23403866,2802663,,1025606
하이즈항공(주),221840,2016/12,,,,-1.74,-2827076,75698915,,,,32862640,30828439,3642193,,926475
하이즈항공(주),221840,2017/12,1.98,1884345,74092611,1.76,3951947,73322350,44684830,39125537,3569856,41116758,36174174,3190201,0,0
하이즈항공(주),221840,2018/12,0.97,838073,74977682,1.6,2581018,74413388,51699966,45248700,5229819,45888251,40210167,3717452,1260367,1228257
하이즈항공(주),221840,2019/12,2.96,6764055,77673453,3.1,9411767,77120029,73686265,63139347,6715275,53029222,45372809,4024956,1295869,1170965
하이즈항공(주),221840,2020/12,-2.68,-7543062,76354762,-3.72,-4794353,75047311,52941000,49327502,6423008,29060544,29061474,3553646,1047864,954762
하이즈항공(주),221840,2021/12,-5.95,-6806859,62709870,-6.26,-9262877,58921144,62580190,67251531,7424815,20047205,26338939,5485572,2116990,1881374
하이즈항공(주),221840,2022/12,-3.19,-7656063,60481640,-3.09,-9985268,57430581,58776316,57971225,9254026,34349273,35612548,6572366,2644588,2539611
한국기업평가(주),034950,2010/09,1496.6,16269184,81561208,999999999,10597414,65944797,69943572,0,54319120,44500658,0,34887740,0,0
한국기업평가(주),034950,2011/09,165.01,10772518,78281659,93.92,3485981,69251101,59766324,0,44998741,42914829,0,34603996,0,0
한국기업평가(주),034950,2012/09,409.48,22253669,79418675,266.39,17941113,74212262,67354892,0,49015273,49083507,0,37152528,0,0
한국기업평가(주),034950,2013/12,868.9,19063517,84444122,502.44,12134489,76114743,64396802,0,48122243,41612506,0,32201754,0,0
한국기업평가(주),034950,2014/12,1135.91,15506451,87760115,689.18,12044112,76727172,64635376,0,48820117,41465008,0,32920517,0,0
한국기업평가(주),034950,2015/12,1235.18,16082471,92641287,648.33,10620833,79715545,66481428,0,50673597,41033843,0,34691840,0,0
한국기업평가(주),034950,2016/12,1974.85,16505512,100175800,819.1,8866801,82726913,74261681,0,53336214,42847417,0,34167373,0,0
한국기업평가(주),034950,2017/12,2598.08,22731194,102774366,1134.01,14958078,81023513,78518123,0,54480698,44543251,0,34051360,0,0
한국기업평가(주),034950,2018/12,4563.33,22745756,102611699,2789.32,13503307,80571005,84153909,0,58777232,46995509,0,36990230,0,0
한국기업평가(주),034950,2019/12,622.27,32345328,124425854,354.25,23587446,97187038,92749504,0,61101703,51873852,0,36984673,0,0
한국기업평가(주),034950,2020/12,702.91,30545824,112257893,424.03,19438090,81170356,95884739,0,63174669,53025445,0,37208738,0,0
한국기업평가(주),034950,2021/12,1360.19,33586176,120602045,889.25,23196605,84428430,104519672,0,68300602,58863396,0,40866796,0,0
한국기업평가(주),034950,2022/12,1268.32,24434982,127232797,929.35,28739732,104572240,101576018,0,71646213,54492825,0,43849913,0,0
한국맥널티(주),222980,2010/12,,,,,,,,,,,,,,
