,회사명,거래소코드,회계년도,총자본증가율,정상영업이익증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,매출액총이익률,매출액정상영업이익률,매출액순이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율(관계기업투자손익 제외),사내유보 대 자기자본비율,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률,운전자본회전률,종업원1인당 부가가치,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,1주당순이익,1주당 CASH FLOW,유보율,기계투자효율,부가가치율,노동소득분배율,자기자본구성비율,유동비율,당좌비율,현금비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,1주당매출액,1주당순자산,총자산영업이익률,총자산순이익률,이자_부실,현금흐름_부실,자본_부실,부실
1848,(주)씨젠,96530,2022/12,-6.641591590646878,-70.53,-66.06292605924152,6.153823413332077,-37.73413074181205,-5.05,58.11804547215473,23.02,21.37,17.59,16.34,-0.2,75.81,100.32,0.59,0.76,2.64,0.87,1.08,4.580900535596139,3.82,0.71,0.0,309.57,0.0,0.0,0.0,29.07,161.88,3.493133304461376,6108.24,4720.73,485.82,47.37,30.31581582829233,82.71,530.28,437.33,306.33,21.60215960958007,445.52,20.91,135.77,205.12,23.48,38.25,16343.61,19638.12,14.12823078795195,13.1172924154398,0.0,0.0,0.0,0.0
1849,(주)씨티씨바이오,60590,2018/12,-2.646992947742892,0.0,56.22274867185626,17.39786456218646,6.005768013414993,4.6,26.6685731687441,-4.23,-6.55,-7.27,-11.27,2.6,104.75,-11.7,0.71,1.72,1.22,1.84,3.17,4.383493468288709,4.74,0.97,0.0,68.37,0.0,0.0,0.0,9.78,21.99,-0.4693221136124647,-140.32,850.35,86.83,13.54,91.1208676500646,45.37,119.6,72.65,7.04,239.5184010203505,375.42,120.42,-1.04,-1.55,-0.57,-0.79,7853.4,4505.93,-3.055183908382733,-4.727939975371541,1.0,0.0,0.0,1.0
1850,(주)씨티케이,260930,2017/12,0.0,0.0,0.0,0.0,0.0,0.0,31.27326600507593,21.63,13.54,14.23,8.93,-0.84,83.54,27.83,0.61,0.66,8.4,0.69,0.71,5.682291978752778,5.89,0.64,0.04,239.21,0.0,0.0,0.0,12.92,144.02,1.511314344154716,2193.3,3295.68,1701.46,21.18,22.13931969787378,92.74,1369.22,1336.75,340.9,2.558235382264388,200.82,7.83,165.12,0.0,11.99,19.65,11162.7,1620417.52,13.1964684134467,8.258996748532837,0.0,0.0,0.0,0.0
1851,(주)씨티케이,260930,2018/12,3.858133186185693,-78.62,-48.99316579324858,-0.4852739790621001,-2.233214336306403,43.56,22.44740062066218,4.73,7.06,3.05,4.69,-1.89,91.66,31.8,0.59,0.64,6.34,0.73,0.77,14.47184922848348,3.54,0.66,0.1,133.27,140.55,9.48,1323.88,9.16,80.66,0.7708736018658485,-1663.76,3385.44,1282.28,15.95,52.8607033653898,88.86,660.22,606.38,247.05,9.610562035337445,244.3,12.53,12.51,0.0,1.39,2.43,10913.41,16683.84,2.716136110462698,4.056160696739219,0.0,0.0,0.0,0.0
1852,(주)씨티케이,260930,2019/12,5.248419146397145,-24.4,-7.841854674781771,2.351503473232228,5.305556008681601,-19.31,26.8748079354463,3.4,6.18,2.28,4.54,-1.12,91.72,36.1,0.59,0.67,4.76,0.91,0.98,12.98935693691761,3.6,0.78,0.13,233.01,0.0,0.0,0.0,13.43,109.55,0.7104228142812729,3029.69,3512.05,631.0,23.38,55.29328828777478,86.42,546.13,515.28,172.65,6.914285220613618,236.84,15.72,25.14,64.83,3.41,5.94,11492.43,17463.62,1.951020805706541,3.551675644957443,0.0,0.0,0.0,0.0
1853,(주)씨티케이,260930,2020/12,1.358587462779923,-86.65,-127.8507585933375,-3.196665793585211,6.764897409633079,-7.69,33.1169404459513,0.42,-1.61,0.31,-0.27,-0.42,99.9,38.15,0.61,0.72,3.92,1.08,1.21,10.21595918931722,4.61,0.89,0.24,172.63,0.0,0.0,0.0,9.72,48.68,-0.1978581429974716,-2126.02,3442.15,514.6,16.05,83.6599809112161,82.53,392.67,331.48,111.06,20.90779601911643,229.46,21.16,12.76,43.78,2.23,3.68,12269.88,17444.91,0.2570433208296816,-0.9759100187329408,0.0,0.0,0.0,0.0
1854,(주)씨티케이,260930,2021/12,1.512059462997807,0.0,-93.98836599675448,5.500716824492116,-7.360473637680666,-1.85,28.27747053276819,-12.42,-3.38,-8.21,-0.54,0.09,102.46,38.29,0.56,0.66,3.51,1.15,1.3,10.13360045415178,4.98,0.92,0.2,199.02,0.0,0.0,0.0,11.47,60.23,-0.2008677569492603,178.31,1779.78,870.22,20.76,91.49478018849598,85.78,394.8,372.1,219.62,7.698096418864266,163.27,16.58,-30.49,-87.24,-4.34,-7.85,5948.69,9372.3,-6.859879206848422,-1.86495270508104,0.0,0.0,0.0,0.0
1855,(주)씨티케이,260930,2022/12,-14.21912683296277,0.0,-444.903480011593,-15.48748722572277,-39.71508818795171,27.36,31.53110817134055,-21.94,-30.52,-9.23,-11.01,-0.07,114.96,31.83,0.36,0.42,2.42,0.83,0.88,13.38790594648441,5.95,0.66,0.09,-12.32,0.0,0.0,0.0,2.43,11.21,-1.094535397837748,-456.15,1577.52,169.75,6.27,414.0383399073127,84.51,356.01,332.26,156.08,9.277867539693702,124.42,18.33,-9.71,-24.57,-1.5,-3.87,3586.13,8868.1,-8.515319548223701,-11.84668774677608,0.0,0.0,0.0,0.0
1856,(주)씨티프라퍼티,52300,2012/12,148.2306573542557,0.0,25.44007181294161,47.25089154688567,-17.79756314828332,86.36,16.95711743617262,-9.05,-13.56,-10.0,-21.11,1.44,107.78,-136.47,0.52,1.1,1.0,1.73,1.73,21.89271176182857,4.67,0.89,0.0,-139.68,15.38,1.98,751.04,1.58,71.11,-0.0771095865825873,137.17,-18.04,933.67,3.01,273.9350670571525,47.47,106.4,106.29,55.56,1.724702579139385,48.74,110.67,21.46,47.38,11.28,21.5,637.89,413.07,-4.745699640228484,-7.111939021130769,1.0,0.0,0.0,1.0
1857,(주)아가방앤컴퍼니,13990,2019/12,-1.796945127874265,0.0,-1.137756472064545,-10.6091076440193,18.93979610455499,2.73,52.74202603557126,-2.6,-11.78,-2.44,-11.05,0.13,105.03,47.49,0.71,0.94,2.89,1.65,4.34,2.67274260616408,6.96,1.26,0.0,26.99,0.0,0.0,0.0,5.38,22.13,-0.4807732023463235,-35.38,721.22,0.0,7.52,109.6812838544941,71.9,228.84,85.84,12.73,110.9910003906163,196.14,39.09,-8.37,-70.27,-2.35,-3.29,4081.68,4084.12,-1.854766049098665,-8.418262649829176,1.0,1.0,0.0,1.0
1858,(주)아나패스,123860,2020/12,0.0,0.0,0.0,0.0,0.0,2.46,60.84150042178005,-22.21,-48.52,-60.71,-132.58,0.8,109.3,-269.54,0.93,2.73,1.41,1.11,1.25,3.398458545001423,36.87,0.71,0.04,-290.98,0.0,0.0,0.0,-39.18,-622.24,0.2995473117840144,-20.93,297.6,0.0,-36.03,36.36293378100383,20.12,114.42,107.59,24.64,47.33309870035712,45.61,396.9,-11.27,-36.23,-9.0,-8.28,9968.26,1809.67,-24.15897950626188,-52.76210733486607,1.0,1.0,0.0,1.0
1859,(주)아난티,25980,2013/12,4.898955417166456,0.0,-57.13009241804684,-12.84393928526499,-24.47051192648608,3.33,37.71092030001086,-6.41,-19.53,-4.94,-15.07,8.57,124.7,40.5,0.09,0.77,0.1,0.33,0.39,2.192474606372101,2.64,0.19,0.0,35.01,911.36,0.81,1279.49,2.69,3.81,-0.3689534111102245,-1639.11,391.42,4276.42,31.15,94.20436427854555,11.21,137.36,116.39,17.18,56.13629322259104,3655.97,791.92,-8.45,-39.96,-7.5,-86.78,1888.81,2415.07,-0.5541152743256008,-1.689213388949696,1.0,1.0,0.0,1.0
1860,(주)아라온테크,41060,2012/12,-2.56326203096292,0.0,79.95163796102351,-18.90394748068317,248.471534938995,128.57,13.41192414261507,3.61,-35.85,9.56,-95.01,-0.12,104.53,-579.39,1.95,2.65,7.31,2.66,2.66,0.0,7.53,1.96,0.0,-220.47,1.4,0.0,430.85,-54.18,-13948.33,-0.3930038821303304,-9.59,-25.91,0.0,-27.49,-26.32402172104045,66.6,263.46,263.46,17.2,0.0,357.91,50.16,-58.88,-104.84,-19.67,-9.98,1096.26,429.22,7.107563293977652,-70.64843031063101,0.0,1.0,0.0,1.0
1861,(주)아모그린텍,125210,2019/12,0.0,0.0,0.0,0.0,0.0,27.2,0.3667960237440678,2.8,1.84,13.11,8.61,1.02,98.2,-57.42,1.31,4.69,1.82,2.36,3.51,0.0,6.16,1.17,0.19,60.06,0.0,0.0,0.0,22.45,66.23,0.029318575905294,-190.43,363.49,153.63,21.35,58.19860698483491,43.04,132.69,88.7,13.72,134.5687772111611,138.07,132.35,-7.32,-14.26,-4.17,-3.96,5932.38,2106.41,2.941381396030747,1.932911473532622,0.0,0.0,0.0,0.0
1862,(주)아모그린텍,125210,2020/12,0.0,-39.5,0.0,0.0,0.0,-1.2,0.3667960237440678,1.41,0.98,4.07,2.81,0.83,99.96,-52.48,1.15,2.88,1.91,1.97,2.72,0.0,5.56,1.12,0.21,62.13,0.0,0.0,0.0,19.28,65.0,0.029318575905294,260.95,378.49,169.97,18.23,58.19860698483491,37.35,132.58,101.42,33.62,95.6309599781664,142.46,167.76,0.99,1.68,0.62,0.58,6775.49,1992.79,1.495629842737094,1.03468959912895,0.0,0.0,0.0,0.0
1863,(주)아모그린텍,125210,2021/12,0.0,11.66,0.0,0.0,0.0,-0.3,0.3667960237440678,1.45,2.2,4.33,6.59,0.84,98.75,-43.2,1.11,3.0,1.76,1.94,2.62,0.0,4.61,1.07,0.21,71.29,0.0,0.0,0.0,20.4,58.6,0.029318575905294,32.55,409.54,181.17,19.1,58.19860698483491,36.77,113.59,81.12,19.89,238.9007012609001,174.55,171.94,3.35,5.61,2.12,1.98,7399.48,2073.82,1.544129340223945,2.349069894766372,0.0,0.0,0.0,0.0
1864,(주)아모그린텍,125210,2022/12,0.0,400.63,0.0,0.0,0.0,-2.45,0.3667960237440678,6.22,8.03,18.05,23.31,1.3,94.76,-11.27,1.1,2.9,1.78,2.29,3.25,0.0,4.86,1.2,0.27,97.61,0.0,0.0,0.0,21.75,49.69,0.029318575905294,779.31,577.64,221.63,21.91,58.19860698483491,39.05,106.25,73.73,11.67,520.327341896137,193.83,156.1,7.67,11.66,4.68,4.71,8615.52,2854.3,6.172311638894283,7.974695448644649,0.0,0.0,0.0,0.0
1865,(주)아모센스,357580,2022/12,0.0,0.0,0.0,0.0,0.0,0.33,0.3667960237440678,1.35,-1.44,2.38,-2.53,2.84,103.32,-32.24,0.75,1.76,1.32,1.24,2.06,0.0,4.83,0.77,0.0,67.26,0.0,0.0,0.0,22.22,104.33,0.029318575905294,-239.28,569.97,235.74,32.02,58.19860698483491,41.43,201.4,111.8,26.44,88.3622005038755,157.83,141.37,-12.69,-23.85,-7.43,-10.71,5626.17,2468.35,0.938481322492308,-0.9970544906022126,1.0,1.0,0.0,1.0
1866,(주)아모텍,52710,2022/12,-8.471584396689464,0.0,-97.22855234412962,-4.644796408773388,8.629913378583714,-6.58,13.27354396626313,-1.98,-4.27,-2.36,-5.09,2.45,104.5,75.54,0.54,1.19,0.98,1.14,1.96,2.697216497549114,5.28,0.61,0.72,69.11,0.0,0.0,0.0,16.6,49.91,-0.9452068404005745,350.88,3528.16,107.03,29.55,80.23671791570007,46.03,114.5,64.52,25.31,344.6409828409334,146.03,117.25,0.53,0.79,0.29,0.51,22139.53,19573.31,-1.112472165428484,-2.39836393198553,1.0,0.0,0.0,1.0
1867,(주)아미노로직스,74430,2012/12,-37.3879398077819,0.0,-189.3412031688302,-48.58721942791961,-53.05184012952353,106.9,-37.95193140892538,-123.8,-328.58,-24.35,-59.77,3.55,336.78,-208.27,0.13,0.2,0.41,0.24,0.31,1.035477769144622,4.77,0.15,0.0,-580.76,15.9,15.12,885.62,-56.18,-2643.5,-0.5856501174413892,-134.12,514.35,-2938.0,-324.44,0.0,59.77,142.0,94.82,5.51,112.3264721796029,130.93,67.29,-41.03,-57.2,-16.51,-95.33,178.24,458.75,-21.43498386487251,-56.89209634914325,1.0,1.0,0.0,1.0
1868,(주)아바코,83930,2012/12,-6.433994252095271,0.0,-102.5160480200477,15.60591903449402,-61.9104886179959,-3.73,6.131914805619987,-0.96,-0.24,-1.13,-0.28,0.11,100.11,43.3,0.74,1.17,1.97,1.48,1.54,40.21790863680323,2.58,0.87,0.03,48.06,101.23,2.04,439.61,11.12,48.16,-0.0139451711483227,-459.02,1022.86,2394.97,14.63,91.26858881247354,69.47,180.64,174.28,14.98,7.893479190864118,394.42,43.95,30.22,102.99,9.23,12.13,6222.26,5298.88,-0.7302464062846886,-0.1790716652070611,0.0,0.0,0.0,0.0
1869,(주)아바코,83930,2013/12,10.46159620240979,0.0,-6605.747420138609,-9.25398624077478,76.17075125480565,-2.11,11.52072398200023,5.69,-8.96,11.5,-18.12,0.01,113.01,30.31,1.27,2.02,3.44,2.13,2.17,107.1000054226785,3.95,1.36,0.01,-9.95,99.73,4.3,495.51,-1.7,-8.41,-0.9351279545125638,1351.67,942.43,-195.11,-1.4,-737.2857895841993,57.07,175.53,173.78,36.97,2.320044319917453,139.18,75.22,12.39,3451.32,5.32,4.38,10432.95,4577.86,6.898981046009163,-10.87083111475062,0.0,0.0,0.0,0.0
1870,(주)아바코,83930,2014/12,-9.832476629566129,-6.45,147.8522612039392,8.915949755850122,-10.49616468025474,0.72,15.0629567539249,5.95,4.79,10.83,8.73,-0.16,93.68,37.94,1.14,1.82,3.06,1.64,1.67,95.9213691306026,3.82,1.11,0.01,97.51,96.74,3.5,443.95,22.79,104.23,0.4474798713844055,796.94,1033.31,2876.65,18.93,57.991207816563,68.94,267.92,261.19,68.7,4.007655531592654,167.68,45.06,44.59,0.0,13.85,11.5,9337.89,5037.82,7.15796433323718,5.769193059344119,0.0,0.0,0.0,0.0
1871,(주)아바코,83930,2015/12,16.36861484195012,7.68,37.93622174779558,10.81435747607169,-7.816796440560922,1.79,17.07949577034177,6.95,7.17,10.61,10.95,-0.43,91.56,45.41,1.03,1.53,3.12,1.4,1.46,37.65826655497513,3.8,1.01,0.03,108.55,92.27,2.75,506.45,22.22,121.86,0.617236827669544,93.52,1148.89,4077.48,23.3,58.25884584104964,65.65,256.46,244.49,86.72,7.648006787702109,134.26,52.33,14.36,0.0,4.93,5.17,8607.97,5662.42,6.623401933748791,6.838447756900343,0.0,0.0,0.0,0.0
1872,(주)아바코,83930,2016/12,20.36389932130413,27.31,38.9871933651163,8.532639479696712,45.01240016025283,28.42,13.93548949291316,6.1,6.87,12.32,14.08,-0.2,92.04,55.2,1.26,2.02,3.31,1.67,1.74,38.54841918398404,4.51,1.16,0.03,109.33,0.0,0.0,0.0,23.21,122.55,0.8578801431937789,-440.26,1305.03,1531.65,20.2,54.50251701042876,59.19,206.17,197.83,25.18,7.848561159208161,124.41,68.94,-3.91,-100.03,-1.6,-1.39,12482.62,6105.43,7.005550367000639,7.896526002106058,0.0,0.0,0.0,0.0
1873,(주)아바코,83930,2017/12,7.209817853009004,-85.24,-113.2373816264624,1.240153639153419,-6.81073822108634,0.55,12.11930440829417,0.97,-0.98,1.74,-0.82,-0.18,100.98,50.69,1.03,1.8,2.43,1.36,1.4,49.733764889593,3.27,0.91,0.02,69.55,0.0,0.0,0.0,13.33,82.54,-0.1135608684522025,1947.24,1273.9,4154.81,13.34,97.85540368267677,55.9,195.08,192.02,56.15,3.218721551445546,129.9,78.9,14.67,707.68,6.47,6.48,11632.46,6576.55,0.96439798992062,-0.9749977222839528,0.0,0.0,0.0,0.0
1874,(주)아바코,83930,2018/12,14.21117426694778,1172.65,1504.992576697822,14.46959539301945,30.85049090262356,-0.54,15.30468203402471,9.39,10.48,20.48,22.73,-0.25,87.71,60.5,1.22,2.18,2.77,1.53,2.33,4.466683937687912,4.49,1.01,0.31,144.22,0.0,0.0,0.0,26.46,185.27,1.595521771787025,-1590.79,1513.66,9480.42,23.12,43.14938984803619,56.02,190.75,72.78,11.54,130.000573852056,125.29,78.5,3.05,57.02,1.34,1.17,15221.14,7120.13,10.74623583816289,11.99413779692371,0.0,0.0,0.0,0.0
1875,(주)아바코,83930,2019/12,-6.667214615168154,2.05,-23.25334802975163,9.359745296673822,-7.14628102686931,-5.74,21.83805356933099,10.32,8.66,18.7,15.7,-0.29,89.09,66.57,1.1,1.81,2.79,1.42,3.39,2.455574856262806,6.25,0.96,1.97,148.3,0.0,0.0,0.0,26.61,177.72,1.224509541302928,1990.76,1713.52,10025.8,23.38,50.77433502737845,65.64,232.01,108.27,29.69,93.73425180445358,141.08,52.34,4.69,271.97,1.61,1.41,14133.39,7787.47,11.75013647351157,9.862664179454605,0.0,0.0,0.0,0.0
1876,(주)아바코,83930,2020/12,5.826450948642084,-1.12,-25.83536762771537,7.64832300079668,-11.38371913974403,0.29,23.21333227497479,11.52,7.25,17.05,10.73,-0.35,90.85,67.52,0.98,1.48,2.9,1.36,2.33,3.271848628109939,9.43,0.95,0.4,126.61,0.0,0.0,0.0,22.0,160.19,0.9425461879147446,3590.55,1824.59,9495.93,23.08,57.75764571656927,66.77,222.24,155.0,106.48,55.00593968577163,72.47,49.76,63.92,613.12,21.24,22.28,12524.48,8419.34,10.97902323318751,6.911890709020671,0.0,0.0,0.0,0.0
1877,(주)아바코,83930,2021/12,25.48830502030885,-57.49,-13.70129729775869,11.50201613248001,-10.25203932300132,5.49,18.04325262555141,5.46,6.97,6.61,8.45,-0.32,92.21,66.44,0.76,1.21,2.03,1.05,1.46,3.716760255801862,4.25,0.7,0.0,111.06,0.0,0.0,0.0,16.11,141.03,0.8134051325398542,-74.51,2015.92,9198.08,23.63,62.63219290733677,59.33,184.29,135.03,29.27,58.4442160740745,281.56,68.54,26.24,2103.32,10.67,15.65,11666.16,9733.04,3.719619351769905,4.753329015892151,0.0,0.0,0.0,0.0
1878,(주)아바코,83930,2022/12,5.568699121667336,38.33,44.42005323666258,7.872898883644382,20.83099155600938,10.41,22.10794075813715,6.25,8.33,8.34,11.13,-0.58,92.07,70.13,0.8,1.34,2.0,1.12,1.84,2.866756178439315,4.2,0.72,0.0,115.79,0.0,0.0,0.0,17.32,162.58,1.174720125443803,-402.27,2167.76,11444.59,22.19,61.19127966347043,60.63,181.0,87.88,19.27,114.9666986209951,115.1,64.94,-3.35,-1072.06,-1.32,-1.69,14096.34,10496.19,4.874097654128974,6.502647425212254,0.0,0.0,0.0,0.0
1879,(주)아바텍,149950,2012/12,50.83,177.68,160.14,67.57,79.77,0.0,31.2261269062325,22.96,19.48,28.92,24.54,-0.41,77.08,51.16,1.06,1.26,6.6,2.72,2.94,1.676528859861065,10.56,2.01,0.08,77.87,91.53,43.43,187.05,43.58,87.09,1.030696611988349,1366.18,952.11,178.7,49.55,39.25438842754019,87.45,421.29,392.01,284.77,9.11359747790519,373.35,14.35,122.02,0.0,15.31,17.41,5478.6,5297.63,20.18916208783381,17.13480652166114,0.0,0.0,0.0,0.0
1880,(주)아바텍,149950,2013/12,15.4104958661316,-7.05,-5.364114948252582,14.15751264857541,23.10589359228154,5.54,25.45621790590531,17.33,14.98,20.04,17.32,-0.45,82.5,57.02,1.01,1.16,7.7,2.49,2.69,32.24261718372299,8.17,1.93,0.16,84.46,106.17,53.31,203.88,43.58,83.25,0.975408860953549,1190.62,1136.72,163.99,46.45,46.02926895317652,86.5,299.73,274.26,160.49,12.75116288866164,455.85,15.6,133.95,1023.24,18.08,19.27,6512.75,5826.88,16.26007171352762,14.05043421916119,0.0,0.0,0.0,0.0
1881,(주)아바텍,149950,2014/12,16.68090070087698,61.3,49.45190262081869,15.01653228703459,13.86120938624097,-13.04,31.5151865973335,24.55,19.66,28.2,22.58,-0.45,75.22,68.59,0.99,1.15,6.96,2.41,2.53,49.28702288520715,8.38,1.83,0.06,132.23,146.96,86.47,273.04,49.88,92.56,1.457767101027135,2681.77,1387.41,156.34,54.48,39.06655481077721,85.27,330.89,323.3,247.99,3.288885468080477,494.92,17.27,162.28,1578.73,23.9,26.11,7415.49,6606.6,22.47792732328894,17.99663967357867,0.0,0.0,0.0,0.0
1882,(주)아바텍,149950,2015/12,-1.935402819394719,-66.96,-66.74285121524892,6.155082927390538,-37.15165138314541,-25.0,20.24424009985821,12.91,10.4,8.45,6.81,-1.07,86.25,71.07,0.58,0.65,5.17,1.24,1.28,43.78454185626426,7.76,1.01,0.07,123.08,163.07,85.45,359.85,34.7,75.7,0.4848117737237467,1166.19,1466.58,142.98,59.15,47.48098786359981,92.31,641.79,620.4,419.67,3.947933327822737,480.13,8.34,314.8,0.0,24.22,41.28,4660.52,7180.06,7.572572298671878,6.103292528163585,0.0,0.0,0.0,0.0
1883,(주)아바텍,149950,2016/12,0.6396806960207191,8.7,3.024487014278147,0.5615335168723306,3.766252291192522,28.06,22.04820454676751,13.52,10.33,8.89,6.79,-0.75,86.31,69.91,0.61,0.66,7.85,1.16,1.2,41.56522770317224,12.21,1.02,4.44,94.87,0.0,0.0,0.0,34.34,79.97,0.5218764055742432,1397.06,1453.02,169.66,56.77,53.0189833976239,92.23,811.11,792.31,579.0,2.644385840741424,402.68,8.42,202.91,0.0,15.76,26.05,4992.82,7363.35,8.179206876963164,6.247919085826276,0.0,0.0,0.0,0.0
1884,(주)아바텍,149950,2017/12,15.22417194353197,49.01,77.22782512271665,14.35584596007857,21.25819913946791,15.62,22.75539539456636,16.62,15.1,12.33,11.2,-1.02,82.2,69.78,0.68,0.74,8.38,1.16,1.18,66.07211369550821,18.84,1.02,0.03,99.23,0.0,0.0,0.0,35.28,112.55,0.9249102034278393,2042.98,1586.58,289.1,55.42,50.4921145992331,91.54,736.33,726.64,298.18,1.523729655935766,186.66,9.24,212.26,0.0,17.96,28.21,6127.1,8566.15,10.57765461862394,9.610007105682314,0.0,0.0,0.0,0.0
1885,(주)아바텍,149950,2018/12,0.0,-65.29,0.0,0.0,0.0,-3.56,22.75539539456636,7.49,10.39,4.05,5.63,-2.54,89.37,74.18,0.5,0.54,6.86,0.96,0.97,77.91884049941049,17.79,0.84,0.03,73.32,0.0,0.0,0.0,25.81,91.66,0.9249102034278393,653.0,1650.6,276.76,50.7,50.4921145992331,93.86,710.15,696.65,243.92,2.212737467043397,284.88,6.55,234.79,0.0,14.43,28.33,4762.67,8623.12,3.811736256281858,5.292464115967298,0.0,0.0,0.0,0.0
1886,(주)아바텍,149950,2019/12,-3.618234710505507,0.0,-49.86439021038083,-1.030076172218742,-21.14243640878824,0.19,16.59104990197257,7.2,9.6,3.99,5.32,-3.08,89.71,78.32,0.52,0.55,8.68,1.92,1.98,64.28963981513768,65.79,1.6,0.01,71.33,0.0,0.0,0.0,25.37,96.51,0.4637093704949544,1038.42,1718.01,368.98,48.72,71.41384922385866,94.0,494.91,480.79,207.03,3.575322824157143,78.18,6.39,186.49,0.0,11.19,21.49,4831.69,8568.44,3.751686809470602,4.998907883444547,0.0,0.0,0.0,0.0
1887,(주)아바텍,149950,2020/12,0.0,-31.89,0.0,0.0,0.0,-2.33,16.59104990197257,4.89,6.91,2.69,3.8,-2.55,92.65,78.83,0.51,0.55,7.8,1.92,1.97,67.4105759045299,38.22,1.57,0.02,73.5,0.0,0.0,0.0,24.65,107.44,0.4637093704949544,600.27,1793.7,539.54,48.82,71.41384922385866,92.86,408.93,399.1,165.47,3.18115012207452,178.31,7.69,119.33,0.0,8.53,16.89,4851.94,8770.29,2.466204652292957,3.487756389764175,0.0,0.0,0.0,0.0
1888,(주)아바텍,149950,2021/12,0.0,0.0,0.0,0.0,0.0,6.76,16.59104990197257,-2.96,0.11,-1.7,0.06,-2.38,101.65,76.85,0.53,0.58,7.15,1.94,2.09,67.4105759045299,26.61,1.56,0.06,66.09,0.0,0.0,0.0,23.15,59.55,0.4637093704949544,290.12,1807.53,113.46,43.95,71.41384922385866,92.26,406.21,358.0,182.37,15.7422902782565,111.06,8.39,58.58,0.0,4.53,8.61,5173.6,8964.96,-1.559755493066743,0.0573106539760227,0.0,0.0,0.0,0.0
1889,(주)아바텍,149950,2022/12,0.0,0.0,0.0,0.0,0.0,-0.93,16.59104990197257,-7.31,-5.9,-3.85,-3.11,-2.78,106.3,76.78,0.48,0.53,5.86,1.47,1.7,67.4105759045299,14.06,1.19,0.0,57.66,0.0,0.0,0.0,20.47,43.12,0.4637093704949544,-126.98,1740.01,96.33,41.92,71.41384922385866,91.24,440.07,372.58,87.47,19.84735450651068,329.74,9.6,9.7,0.0,0.85,1.74,4689.02,8665.64,-3.570202014473734,-2.882534177801292,0.0,0.0,0.0,0.0
1890,(주)아셈스,136410,2022/12,31.44,42.18,32.4,61.65,26.23,-5.38,32.59497608928046,16.37,13.67,18.11,15.34,0.91,84.37,36.77,0.61,1.11,1.34,1.31,2.33,4.994085448146548,5.47,0.86,0.0,130.07,0.0,0.0,0.0,18.45,46.02,0.658131158734656,63.62,951.7,265.6,34.54,38.08478738204644,59.31,227.63,134.93,25.34,72.63458952472507,311.46,68.61,5.88,7.64,2.39,4.48,4884.66,4522.69,8.747153047652562,7.303297027042407,0.0,0.0,0.0,0.0
1891,(주)아스타,246720,2017/12,249.89,0.0,0.0,254.28,331.56,-40.0,30.91467578112155,-504.09,-417.26,-56.37,-45.63,-4.77,495.73,-60.06,0.07,0.11,0.17,0.1,0.11,0.0956951606548492,4.47,0.07,0.0,-118.25,0.0,0.0,0.0,-0.29,-6.92,-0.4588416321874458,-949.74,206.3,-146.76,-6.72,-6449.820066215632,61.02,243.36,219.74,44.84,16.47852571087992,523.75,63.89,-71.4,-84.72,-27.83,-636.57,114.41,1611.91,-22.04151427490631,-18.24480215202504,1.0,1.0,0.0,1.0
1892,(주)아스트,67390,2014/12,19.71,0.0,0.0,70.81,9.31,0.0,46.65535164063892,-4.57,-11.84,-8.25,-21.36,5.45,112.07,-17.62,0.62,1.8,0.95,1.25,2.51,2.142396786728862,4.18,0.61,0.0,42.63,108.13,36.85,298.23,14.3,39.43,-0.2169433180732368,-202.71,643.94,115.69,25.11,846.0190957153003,39.82,106.26,59.78,23.76,742.3853508132722,156.09,151.1,-7.66,-10.84,-4.61,-8.1,8969.93,5701.71,-2.604357142477105,-6.742118532421968,0.0,1.0,0.0,1.0
1893,(주)아스플로,159010,2021/12,29.02,-17.08,-41.2,74.37,31.47,0.0,18.28582008254651,6.73,6.76,10.81,10.84,1.15,93.47,52.54,0.7,1.61,1.24,1.49,2.71,1.343586132634939,5.68,0.78,0.0,102.19,0.0,0.0,0.0,15.35,36.64,0.895079386255704,-770.16,1998.19,111.26,24.71,53.53871887965023,49.2,111.18,66.24,15.16,401.8912117168077,177.24,103.25,2.56,3.68,1.3,2.09,15514.84,12687.12,4.182780016073185,4.197823831581521,0.0,0.0,0.0,0.0
1894,(주)아스플로,159010,2022/12,17.49736706850754,164.93,127.5542094481658,15.64587869751573,50.53305184267211,45.8,21.44753063331423,11.85,10.21,20.89,18.01,1.35,88.97,60.56,0.86,1.76,1.68,1.64,2.87,3.810736534135165,4.76,0.88,0.0,122.25,0.0,0.0,0.0,23.37,62.02,0.6789302737758872,-138.43,738.74,164.26,29.36,45.0708294419048,48.43,121.85,67.22,13.07,250.016374188325,236.84,106.5,-4.15,-5.99,-2.14,-2.69,6648.48,4020.14,9.431392336834277,8.129820329005748,0.0,0.0,0.0,0.0
